num_cast,genders_0_cast,runtime_to_mean_year,budget_to_mean_year,log_budget,genders_1_cast,genders_2_cast,num_crew,genders_0_crew,genders_1_crew,genders_2_crew,tagline_word_count,overview_word_count,title_word_count,has_homepage,popularity,runtime,release_year,release_month,release_dayofweek,num_genres,popularity2,rating,totalVotes,isOriginalLanguageEng,budget_runtime_ratio,budget_popularity_ratio,budget_year_ratio,budget_popularity2_ratio,production_countries_count,production_companies_count,mean_pop1_bud,mean_pop2_bud,mean_year_bud,mean_pop1_rate,mean_pop2_rate,mean_rate_tV,dep_Directing_num,dep_Writing_num,dep_Production_num,dep_Sound_num,dep_Camera_num,dep_Editing_num,dep_Art_num,dep_Costume___Make_Up_num,dep_Crew_num,dep_Lighting_num,dep_Visual_Effects_num,dep_Actors_num,job_Animation_num,__genre____Animation__,__genre____Family__,__genre____Foreign__,__genre____Fantasy__,__genre____Adventure__,__genre____Thriller__,__genre____Romance__,__genre____Crime__,__genre____Science_Fiction__,__genre____Mystery__,__genre____War__,__genre____Horror__,__genre____Drama__,__genre____Documentary__,__genre____Western__,__genre____Action__,__genre____Music__,__genre____Comedy__,__genre____History__,__original_language____af__,__original_language____ar__,__original_language____bm__,__original_language____bn__,__original_language____ca__,__original_language____cn__,__original_language____cs__,__original_language____da__,__original_language____de__,__original_language____el__,__original_language____en__,__original_language____es__,__original_language____fa__,__original_language____fi__,__original_language____fr__,__original_language____he__,__original_language____hi__,__original_language____hu__,__original_language____id__,__original_language____is__,__original_language____it__,__original_language____ja__,__original_language____ka__,__original_language____kn__,__original_language____ko__,__original_language____ml__,__original_language____mr__,__original_language____nb__,__original_language____nl__,__original_language____no__,__original_language____pl__,__original_language____pt__,__original_language____ro__,__original_language____ru__,__original_language____sr__,__original_language____sv__,__original_language____ta__,__original_language____te__,__original_language____th__,__original_language____tr__,__original_language____ur__,__original_language____vi__,__original_language____xx__,__original_language____zh__,__production_companies____Paramount_Pictures__,__production_companies____Columbia_Pictures__,__production_companies____Touchstone_Pictures__,__production_companies____Warner_Bros___,__production_companies____Columbia_Pictures_Corporation__,__production_companies____Metro_Goldwyn_Mayer__MGM___,__production_companies____Universal_Pictures__,__production_companies____New_Line_Cinema__,__production_companies____Twentieth_Century_Fox_Film_Corporation__,__production_companies____Walt_Disney_Pictures__,__production_companies____small__,__production_countries____Japan__,__production_countries____Canada__,__production_countries____Germany__,__production_countries____United_States_of_America__,__production_countries____France__,__production_countries____Spain__,__production_countries____United_Kingdom__,__production_countries____India__,__production_countries____Russia__,__production_countries____Italy__,__production_countries____Australia__,__production_countries____small__,revenue
18,4,0.9743510981416065,0.9523065763006484,17.034386422832473,6,8,10,2,3,5,8,35,2,0,11.746053,104.0,2012,12,1,1,6.22,5.8,264.0,1,240384.61538461538,2128374.527170957,12425.44731610338,4019292.604501608,1,6,25000000.0,25000000.0,26252050.15081967,5.8,5.8,599.1287878787879,1,2,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.601102438817687
11,0,0.8233271460304902,2.141203699115099,17.909855136853043,4,7,17,8,2,7,2,67,1,1,8.259952,87.0,2011,5,3,5,11.002,5.5,1074.0,1,689655.1724137932,7263964.730061385,29835.902536051715,5453553.899291038,1,5,60000000.0,60000000.0,28021621.681672025,5.5,5.5,450.6082474226804,1,2,8,1,1,0,0,2,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.176174782512966
16,3,0.9188062994056008,1.0774511469615522,17.216707972959764,9,4,75,44,11,20,4,52,3,0,6.212898,98.0,2010,10,3,1,7.262,6.2,208.0,1,306122.44897959183,4828664.497630575,14925.373134328358,4131093.3627099977,1,3,30000000.0,22666666.666666668,27843489.78104575,6.2,6.6000000000000005,780.9783950617284,4,2,17,14,5,3,11,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.440483381052466
27,7,1.1875950848449386,0.4414917057053981,16.380459992348886,8,12,5,2,0,3,1,15,2,0,6.361343,129.0,2005,6,2,3,6.964,6.9,260.0,0,100775.19379844962,2043593.6248053282,6483.790523690773,1866743.2510051692,2,6,13000000.0,13000000.0,29445626.79661017,6.9,6.9,1053.1174242424242,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,16.982136926204312
10,3,0.9057373006740095,0.17920541009966826,15.424948670398354,2,5,23,11,2,10,9,52,1,1,13.336773,97.0,2009,6,4,2,11.347,7.6,2867.0,1,51546.39175257732,374903.28432522615,2488.8003982080636,440645.1044328898,1,4,5000000.0,5000000.0,27900943.376760565,7.6,7.6,1855.5737704918033,1,2,14,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.09381371652813
74,38,0.8963998027289166,1.3619611167574788,17.453096744006448,13,23,17,3,8,6,7,39,3,1,8.450799,96.0,2009,7,4,2,8.789,6.5,1843.0,1,395833.3333333333,4496616.237115568,18914.883026381285,4323586.301058141,1,2,38000000.0,20000000.0,27900943.376760565,6.5,6.0,846.3219814241486,2,2,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.139977562929715
22,11,0.983247543284979,0.058317431150352005,13.377286176566477,4,7,39,27,1,11,9,51,8,0,5.841931,103.0,1989,7,4,1,6.742,7.7,351.0,1,6263.883495145631,110439.5104974708,324.3740573152338,95695.63927617918,2,3,645180.0,645180.0,11063244.509803921,7.7,7.7,2291.953703703704,2,3,7,4,4,1,4,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,16.50630554036812
6,4,0.9094307249218702,0.008978759558012934,12.429220196836383,0,2,2,0,2,0,6,59,4,0,0.386717,97.0,2010,4,4,1,1.304,5.5,3.0,1,2577.319587628866,646467.5718936587,124.37810945273633,191717.79141104294,1,1,250000.0,250000.0,27843489.78104575,5.5,5.5,450.6082474226804,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.079958695651907
24,9,1.041164337797403,0.9142055067122732,16.929025911619092,4,11,111,94,3,14,12,40,3,1,9.615664,112.0,2014,12,3,2,5.856,6.8,653.0,1,200892.85714285713,2339932.01093549,11171.797418073485,3842213.1147540985,2,2,22500000.0,11375000.0,24611534.096875,6.8,6.55,1157.3880597014925,7,4,27,15,11,4,9,18,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,16.557641619109905
7,1,0.8308839951757716,0.0,0.0,1,5,6,5,0,1,5,70,2,0,1.123409,89.0,2004,11,2,3,,,,1,0.0,0.0,0.0,,1,1,0.0,,33503296.928229664,,,,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.910821646859095
16,2,0.9094307249218702,0.0,0.0,6,8,14,8,0,6,1,70,1,1,5.483163,97.0,2010,5,6,2,6.821,7.3,439.0,0,0.0,0.0,0.0,0.0,1,6,0.0,5666666.666666667,27843489.78104575,7.3,7.233333333333333,1365.6009852216748,1,2,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05066775845643
13,1,0.9314275375429709,0.3930715327681961,15.46416937585933,3,9,9,1,0,8,6,103,3,0,6.700173,99.0,1990,5,4,2,5.162,6.2,80.0,1,52525.25252525252,776099.3634044972,2613.065326633166,1007361.4877954281,1,2,5200000.0,5200000.0,13229144.23076923,6.2,6.2,780.9783950617284,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.715629630592108
31,7,0.830215753600164,0.823107745771073,17.073607134447293,11,13,88,63,5,20,9,40,3,0,12.638573,90.0,2003,1,4,2,10.668,6.1,1833.0,1,288888.8888888889,2057194.273435775,12980.529206190715,2437195.3505811775,1,2,26000000.0,26000000.0,31587602.15,6.1,6.1,752.3543046357615,2,3,10,15,8,5,13,9,18,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3200468844789
12,0,0.9015529411764706,0.0,0.0,7,5,32,20,2,10,12,58,2,0,6.345885,93.0,1986,6,4,2,15.871,5.5,135.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,6813593.330097088,5.5,5.5,450.6082474226804,2,1,3,6,4,1,2,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48838991942693
10,1,0.6556580864497329,0.11042520971192055,15.068273812173887,1,8,14,11,0,3,3,38,4,1,6.488277,72.0,2016,7,3,4,5.803,6.3,810.0,1,48611.11111111111,539434.4292020825,1736.111111111111,603136.3088057901,1,2,3500000.0,3500000.0,31695660.883333333,6.3,6.3,777.396923076923,1,4,3,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.143911205565889
66,45,1.181826680377676,0.2272076254907645,16.118095750958314,13,8,24,8,5,11,3,44,3,1,12.928712,129.0,2017,3,4,3,7.613,5.3,437.0,1,77519.37984496124,773472.2530751709,4957.858205255329,1313542.6244581635,1,3,10000000.0,18333333.333333332,44012607.31632653,5.3,5.833333333333333,375.99310344827586,2,1,13,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.002870130169445
19,9,0.9578153658039535,0.29252651581319333,14.69513772040451,0,10,10,2,0,8,11,43,6,0,9.110348,100.0,1985,3,4,3,6.8,5.5,98.0,1,24100.0,264534.35148690257,1214.1057934508817,354411.76470588235,1,2,2410000.0,1803333.3333333333,8238569.393617021,5.5,6.766666666666667,450.6082474226804,1,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.190922974860587
35,16,1.1356236496972278,0.0,0.0,15,4,4,1,2,1,10,77,2,1,7.089084,120.0,2011,3,4,2,8.368,7.1,712.0,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0,28021621.681672025,7.1,7.1,1243.294776119403,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.36255648044295
33,16,0.8738343549371059,0.7313644053698186,16.705882371415992,10,7,16,5,4,7,1,32,4,0,7.69684,94.0,2014,7,6,3,6.234,5.9,250.0,1,191489.36170212767,2338622.083868185,8937.437934458789,2887391.7228103946,1,3,18000000.0,18000000.0,24611534.096875,5.9,5.9,634.063122923588,1,1,4,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.046804478129886
8,2,1.2139731513758065,0.0,0.0,2,4,2,1,0,1,10,69,3,0,2.821608,124.0,1988,8,2,1,2.265,6.3,25.0,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0,7943363.636363637,6.3,6.3,777.396923076923,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.975851440302819
16,3,0.7588627588627589,0.7112026024127728,15.424948670398354,5,8,5,0,0,5,8,70,2,0,0.619657,94.0,1970,6,2,2,2.959,4.7,13.0,1,53191.48936170213,8068980.097053693,2538.0710659898477,1689760.0540723216,1,1,5000000.0,15000000.0,7030345.478260869,4.7,4.95,222.2173913043478,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.914123179965662
28,10,0.8531772780194865,0.1795751911602587,15.424948670398354,12,6,10,3,3,4,6,17,2,1,7.007993,91.0,2010,12,3,1,10.858,6.8,279.0,1,54945.054945054944,713471.0322912708,2487.5621890547263,460489.96131884324,1,1,5000000.0,5000000.0,27843489.78104575,6.8,6.8,1157.3880597014925,1,1,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.450432769522246
17,2,0.8471230238343632,0.0,0.0,2,13,16,5,0,11,10,18,1,0,5.695003,91.0,1992,4,4,3,7.766,5.3,170.0,1,0.0,0.0,0.0,0.0,1,3,0.0,0.0,13241427.396551725,5.3,5.3,375.99310344827586,1,1,7,1,1,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.234048846563425
22,0,1.1858622390267959,2.150464921196019,17.909855136853043,7,15,25,9,6,10,3,57,3,1,8.905732,127.0,2009,4,4,1,10.942,6.8,773.0,1,472440.94488188974,6737233.9522455875,29865.604778496763,5483458.234326448,3,5,60000000.0,60000000.0,27900943.376760565,6.8,6.8,1157.3880597014925,1,4,10,1,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,18.29039203101183
23,9,0.9040858350493117,0.7903809178505445,16.906553056777135,3,11,29,14,1,14,12,44,7,0,10.77166,97.0,2007,7,0,4,7.167,5.9,163.0,1,226804.12371134022,2042396.4365752353,10961.63428001993,3069624.6686200644,2,2,22000000.0,17000000.0,27834680.093023255,5.9,6.65,634.063122923588,1,3,21,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.932303960437933
63,16,1.6685069316648264,3.515574875592594,17.034386422832473,12,35,42,25,1,16,4,76,1,0,11.299673,170.0,1983,12,3,4,21.114,8.1,5032.0,1,147058.82352941178,2212453.4046250717,12607.160867372668,1184048.4986265036,1,1,25000000.0,25000000.0,7111212.5,8.1,8.1,3457.5333333333333,3,2,5,3,2,3,3,8,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.003416863274765
9,7,1.2362332253586303,0.0,0.0,1,1,5,5,0,0,1,51,3,0,0.66989,137.0,2015,2,1,2,1.783,7.1,17.0,0,0.0,0.0,0.0,0.0,1,1,0.0,3200000.0,25222868.673076924,7.1,7.1,1243.294776119403,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.29665821759545
13,0,1.2428320655354008,1.358436017555071,17.50439003707821,5,8,25,10,4,11,4,73,1,1,9.530278,135.0,2005,11,2,2,7.846,6.9,268.0,1,296296.2962962963,4197149.338141029,19950.124688279302,5098139.179199592,1,3,40000000.0,20000000.0,29445626.79661017,6.9,6.9,1053.1174242424242,1,2,12,4,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.270900026784847
65,0,0.892018779342723,0.9398605162855126,16.380459992348886,32,33,22,3,3,16,7,78,5,0,2.62835,95.0,1991,1,0,4,5.123,4.5,44.0,1,136842.1052631579,4946068.826450054,6529.382219989955,2537575.639273863,1,1,13000000.0,10500000.0,13831839.698275862,4.5,5.8,108.27272727272727,1,6,3,1,2,1,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.137913388602993
15,8,0.759493670886076,0.14222222222222222,13.592368256649284,3,4,24,11,0,13,4,24,4,0,2.46167,105.0,1965,12,4,2,1.93,8.0,31.0,1,7619.047619047619,324982.6337405095,407.1246819338422,414507.7720207254,1,1,800000.0,800000.0,5625000.0,8.0,8.0,2292.6101694915255,3,2,4,4,3,1,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.731256154205347
15,9,1.0318682276384974,0.0,0.0,0,6,13,11,0,2,4,32,3,1,3.191386,111.0,2014,10,4,1,2.284,7.0,38.0,1,0.0,0.0,0.0,0.0,1,1,0.0,1615469.5,24611534.096875,7.0,6.75,805.8253275109171,1,1,6,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.882669291308039
15,4,0.8486649925690566,0.13808892423320585,15.288418070959365,5,6,12,6,1,5,4,47,2,1,2.873356,92.0,2003,6,4,2,3.293,6.1,40.0,1,47411.934782608696,1518049.9736196978,2177.6824762855717,1324597.0239902823,1,1,4361898.0,4361898.0,31587602.15,6.1,6.1,752.3543046357615,1,2,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.924667720181958
7,5,0.9656841718242539,0.12570263381218108,15.068273812173887,0,2,36,33,1,2,7,37,2,1,6.097684,103.0,2010,10,4,2,7.571,6.7,778.0,0,33980.58252427184,573988.419209654,1741.2935323383085,462290.3183199049,1,3,3500000.0,3500000.0,27843489.78104575,6.7,6.7,893.0521172638437,2,1,3,8,2,2,3,4,1,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.240948465798654
